order_id,customer_id,employee_id,order_date,order_time,order_type,total_bill,order_status
1977,99,23,2026-06-29,13:00:00,Dine-In,1057,Completed
1978,467,21,2026-01-10,13:00:00,Takeaway,1859,Completed
1979,353,4,2026-06-04,13:00:00,Dine-In,2012,Completed
1980,330,10,2026-05-01,13:00:00,Delivery,632,Completed
1981,15,21,2026-05-18,13:00:00,Dine-In,966,Completed
1982,316,4,2026-05-08,13:00:00,Dine-In,1437,Completed
1983,192,28,2026-03-04,13:00:00,Dine-In,2625,Completed
1984,366,4,2026-07-02,13:00:00,Delivery,1586,Completed
1985,43,20,2026-07-29,13:00:00,Dine-In,2706,Completed
1986,363,10,2026-07-26,13:00:00,Delivery,607,Completed
1987,244,20,2026-04-20,13:00:00,Takeaway,818,Completed
1988,39,29,2026-04-06,13:00:00,Dine-In,1352,Completed
1989,187,17,2026-07-11,13:00:00,Dine-In,755,Completed
1990,355,18,2026-07-05,13:00:00,Takeaway,2565,Completed
1991,314,29,2026-03-26,13:00:00,Dine-In,2414,Completed
1992,447,8,2026-02-28,13:00:00,Delivery,894,Completed
1993,22,3,2026-04-08,13:00:00,Delivery,1330,Completed
1994,115,19,2026-06-27,13:00:00,Dine-In,1905,Completed
1995,391,28,2026-01-29,13:00:00,Dine-In,2286,Completed
1996,95,20,2026-03-18,13:00:00,Delivery,1711,Completed
1997,401,24,2026-05-13,13:00:00,Dine-In,2644,Completed
1998,287,2,2026-07-12,13:00:00,Dine-In,2625,Completed
1999,321,30,2026-06-29,13:00:00,Takeaway,820,Completed
2000,234,28,2026-03-26,13:00:00,Delivery,1292,Completed
2001,488,24,2026-02-04,13:00:00,Delivery,1362,Completed
2002,329,17,2026-06-06,13:00:00,Takeaway,1445,Completed
2003,446,26,2026-04-06,13:00:00,Takeaway,2711,Completed
2004,474,27,2026-06-25,13:00:00,Takeaway,1956,Completed
2005,197,27,2026-07-21,13:00:00,Takeaway,1988,Completed
2006,142,22,2026-06-04,13:00:00,Dine-In,1122,Completed
2007,484,11,2026-02-24,13:00:00,Dine-In,1148,Completed
2008,102,27,2026-03-27,13:00:00,Dine-In,2721,Completed
2009,420,9,2026-01-21,13:00:00,Dine-In,689,Completed
2010,446,19,2026-01-10,13:00:00,Takeaway,1033,Completed
2011,333,20,2026-06-05,13:00:00,Takeaway,1268,Completed
2012,51,18,2026-06-08,13:00:00,Takeaway,1536,Completed
2013,9,17,2026-06-22,13:00:00,Dine-In,2298,Completed
2014,42,3,2026-02-18,13:00:00,Dine-In,1001,Completed
2015,169,26,2026-07-26,13:00:00,Takeaway,670,Completed
2016,407,29,2026-05-18,13:00:00,Delivery,3014,Completed
2017,323,8,2026-07-26,13:00:00,Delivery,1574,Completed
2018,303,3,2026-03-24,13:00:00,Takeaway,1806,Completed
2019,169,25,2026-06-06,13:00:00,Takeaway,2710,Completed
2020,477,10,2026-04-13,13:00:00,Dine-In,995,Completed
2021,228,16,2026-03-12,13:00:00,Takeaway,2547,Completed
2022,219,13,2026-05-19,13:00:00,Dine-In,1149,Completed
2023,357,1,2026-06-05,13:00:00,Delivery,1659,Completed
2024,297,5,2026-03-23,13:00:00,Dine-In,1361,Completed
2025,309,13,2026-01-14,13:00:00,Delivery,1948,Completed
2026,106,15,2026-04-03,13:00:00,Takeaway,2348,Completed
2027,358,26,2026-01-20,13:00:00,Takeaway,2120,Completed
2028,81,28,2026-06-14,13:00:00,Dine-In,1890,Completed
2029,174,15,2026-07-27,13:00:00,Takeaway,1704,Completed
2030,42,28,2026-04-13,13:00:00,Dine-In,471,Completed
2031,177,3,2026-03-12,13:00:00,Dine-In,1437,Completed
2032,97,20,2026-06-20,13:00:00,Takeaway,1761,Completed
2033,227,16,2026-03-15,13:00:00,Delivery,906,Completed
2034,406,27,2026-01-02,13:00:00,Dine-In,2460,Completed
2035,209,9,2026-02-13,13:00:00,Dine-In,1926,Completed
2036,484,4,2026-02-10,13:00:00,Dine-In,1325,Completed
2037,323,10,2026-03-29,13:00:00,Delivery,1366,Completed
2038,307,1,2026-06-16,13:00:00,Takeaway,984,Completed
2039,158,3,2026-04-09,13:00:00,Delivery,738,Completed
2040,441,15,2026-05-13,13:00:00,Takeaway,904,Completed
2041,496,3,2026-05-15,13:00:00,Dine-In,2937,Completed
2042,35,14,2026-06-29,13:00:00,Dine-In,2189,Completed
2043,411,2,2026-02-14,13:00:00,Delivery,2598,Completed
2044,484,9,2026-05-05,13:00:00,Delivery,700,Completed
2045,65,13,2026-04-05,13:00:00,Takeaway,1723,Completed
2046,447,25,2026-05-03,13:00:00,Delivery,2706,Completed
2047,288,22,2026-02-27,13:00:00,Delivery,1342,Completed
2048,314,29,2026-02-14,13:00:00,Takeaway,2278,Completed
2049,104,18,2026-01-29,13:00:00,Takeaway,1832,Completed
2050,474,7,2026-05-22,13:00:00,Delivery,801,Completed
2051,277,22,2026-07-28,13:00:00,Dine-In,2689,Completed
2052,160,4,2026-06-22,13:00:00,Takeaway,1100,Completed
2053,486,26,2026-06-24,13:00:00,Dine-In,1676,Completed
2054,381,27,2026-02-17,13:00:00,Dine-In,964,Completed
2055,302,6,2026-07-03,13:00:00,Takeaway,545,Completed
2056,27,26,2026-03-29,13:00:00,Delivery,1048,Completed
2057,358,9,2026-02-03,13:00:00,Delivery,1068,Completed
2058,453,11,2026-04-26,13:00:00,Dine-In,1625,Completed
2059,141,5,2026-01-22,13:00:00,Takeaway,1713,Completed
2060,462,30,2026-06-11,13:00:00,Dine-In,707,Completed
2061,51,3,2026-03-31,13:00:00,Takeaway,2730,Completed
2062,356,29,2026-03-30,13:00:00,Takeaway,1326,Completed
2063,484,27,2026-01-30,13:00:00,Dine-In,2389,Completed
2064,381,4,2026-03-15,13:00:00,Delivery,1468,Completed
2065,202,2,2026-03-17,13:00:00,Takeaway,1155,Completed
2066,394,16,2026-07-16,13:00:00,Dine-In,1654,Completed
2067,297,24,2026-01-27,13:00:00,Delivery,764,Completed
2068,349,24,2026-05-06,13:00:00,Delivery,1420,Completed
2069,149,14,2026-06-25,13:00:00,Dine-In,2094,Completed
2070,168,10,2026-01-04,13:00:00,Takeaway,1552,Completed
2071,255,5,2026-06-07,13:00:00,Dine-In,750,Completed
2072,497,24,2026-05-12,13:00:00,Dine-In,1401,Completed
2073,242,28,2026-02-13,13:00:00,Takeaway,1739,Completed
2074,415,30,2026-07-03,13:00:00,Delivery,2331,Completed
2075,8,16,2026-01-27,13:00:00,Takeaway,1191,Completed
2076,411,2,2026-04-11,13:00:00,Dine-In,2142,Completed
2077,100,19,2026-06-13,13:00:00,Takeaway,2224,Completed
2078,181,18,2026-07-23,13:00:00,Delivery,2832,Completed
2079,300,29,2026-03-01,13:00:00,Dine-In,1216,Completed
2080,221,6,2026-01-03,13:00:00,Dine-In,1525,Completed
2081,481,3,2026-03-30,13:00:00,Takeaway,2039,Completed
2082,298,14,2026-01-10,13:00:00,Delivery,1926,Completed
2083,301,6,2026-01-17,13:00:00,Dine-In,1509,Completed
2084,162,17,2026-06-26,13:00:00,Takeaway,1519,Completed
2085,312,28,2026-05-20,13:00:00,Delivery,1029,Completed
2086,422,27,2026-06-06,13:00:00,Delivery,1684,Completed
2087,482,1,2026-03-26,13:00:00,Takeaway,1014,Completed
2088,488,7,2026-05-16,13:00:00,Dine-In,1665,Completed
2089,63,23,2026-05-17,13:00:00,Delivery,1545,Completed
2090,89,6,2026-05-08,13:00:00,Dine-In,626,Completed
2091,14,14,2026-03-24,13:00:00,Delivery,1090,Completed
2092,496,24,2026-02-10,13:00:00,Dine-In,1055,Completed
2093,408,12,2026-04-21,13:00:00,Takeaway,2100,Completed
2094,290,15,2026-06-30,13:00:00,Takeaway,1375,Completed
2095,162,5,2026-04-17,13:00:00,Delivery,1460,Completed
2096,141,22,2026-05-15,13:00:00,Delivery,850,Completed
2097,301,22,2026-02-05,13:00:00,Dine-In,1345,Completed
2098,125,29,2026-01-26,13:00:00,Delivery,2679,Completed
2099,197,23,2026-01-22,13:00:00,Takeaway,1962,Completed
2100,301,15,2026-07-04,13:00:00,Dine-In,1315,Completed
2101,272,21,2026-04-21,13:00:00,Dine-In,486,Completed
2102,92,19,2026-05-05,13:00:00,Dine-In,2090,Completed
2103,34,3,2026-07-11,13:00:00,Delivery,2744,Completed
2104,176,14,2026-01-01,13:00:00,Dine-In,1316,Completed
2105,118,29,2026-07-01,13:00:00,Dine-In,1159,Completed
2106,376,6,2026-03-17,13:00:00,Delivery,841,Completed
2107,194,16,2026-07-02,13:00:00,Takeaway,1166,Completed
2108,432,20,2026-01-11,13:00:00,Delivery,754,Completed
2109,389,15,2026-07-01,13:00:00,Delivery,2590,Completed
2110,29,4,2026-04-10,13:00:00,Takeaway,2308,Completed
2111,94,21,2026-06-30,13:00:00,Delivery,1215,Completed
2112,212,10,2026-03-21,13:00:00,Takeaway,840,Completed
2113,13,23,2026-01-19,13:00:00,Delivery,654,Completed
2114,190,27,2026-02-11,13:00:00,Delivery,632,Completed
2115,256,3,2026-05-03,13:00:00,Takeaway,899,Completed
2116,158,22,2026-05-02,13:00:00,Dine-In,969,Completed
2117,158,7,2026-01-10,13:00:00,Dine-In,1429,Completed
2118,449,23,2026-03-16,13:00:00,Takeaway,1763,Completed
2119,491,24,2026-02-07,13:00:00,Dine-In,1047,Completed
2120,97,27,2026-07-25,13:00:00,Dine-In,1906,Completed
2121,465,14,2026-03-02,13:00:00,Dine-In,1962,Completed
2122,424,12,2026-03-01,13:00:00,Takeaway,1196,Completed
2123,84,20,2026-02-12,13:00:00,Takeaway,1160,Completed
2124,131,16,2026-05-21,13:00:00,Takeaway,716,Completed
2125,207,11,2026-03-20,13:00:00,Dine-In,1810,Completed
2126,314,22,2026-01-08,13:00:00,Delivery,1772,Completed
2127,168,9,2026-03-19,13:00:00,Takeaway,2172,Completed
2128,99,3,2026-07-23,13:00:00,Delivery,1881,Completed
2129,154,1,2026-04-15,13:00:00,Dine-In,2027,Completed
2130,263,4,2026-06-28,13:00:00,Takeaway,1204,Completed
2131,79,15,2026-03-03,13:00:00,Delivery,856,Completed
2132,402,6,2026-06-01,13:00:00,Dine-In,1926,Completed
2133,346,17,2026-04-15,13:00:00,Takeaway,588,Completed
2134,299,4,2026-03-13,13:00:00,Dine-In,2801,Completed
2135,265,29,2026-06-11,13:00:00,Delivery,2406,Completed
2136,217,29,2026-07-07,13:00:00,Dine-In,1126,Completed
2137,377,7,2026-05-28,13:00:00,Dine-In,1257,Completed
2138,180,18,2026-02-24,13:00:00,Dine-In,958,Completed
2139,423,11,2026-01-16,13:00:00,Delivery,738,Completed
2140,149,23,2026-03-27,13:00:00,Dine-In,819,Completed
2141,39,11,2026-01-08,13:00:00,Dine-In,1264,Completed
2142,278,17,2026-07-05,13:00:00,Delivery,1548,Completed
2143,19,16,2026-05-26,13:00:00,Takeaway,1469,Completed
2144,397,25,2026-05-06,13:00:00,Takeaway,703,Completed
2145,188,30,2026-07-07,13:00:00,Takeaway,755,Completed
2146,244,8,2026-01-08,13:00:00,Delivery,534,Completed
2147,68,6,2026-04-01,13:00:00,Delivery,864,Completed
2148,336,5,2026-07-15,13:00:00,Delivery,861,Completed
2149,71,12,2026-05-18,13:00:00,Delivery,1618,Completed
2150,383,1,2026-07-12,13:00:00,Dine-In,1000,Completed
2151,334,18,2026-06-14,13:00:00,Dine-In,1326,Completed
2152,244,4,2026-04-06,13:00:00,Takeaway,960,Completed
2153,352,3,2026-05-19,13:00:00,Dine-In,1208,Completed
2154,261,30,2026-02-05,13:00:00,Delivery,1556,Completed
2155,373,1,2026-02-07,13:00:00,Dine-In,1797,Completed
2156,107,3,2026-01-21,13:00:00,Dine-In,2288,Completed
2157,111,9,2026-06-07,13:00:00,Delivery,526,Completed
2158,406,6,2026-07-16,13:00:00,Dine-In,1564,Completed
2159,237,29,2026-01-08,13:00:00,Delivery,1561,Completed
2160,141,16,2026-03-17,13:00:00,Takeaway,2621,Completed
2161,145,7,2026-03-18,13:00:00,Takeaway,1564,Completed
2162,155,7,2026-06-24,13:00:00,Takeaway,1662,Completed
2163,52,22,2026-05-27,13:00:00,Dine-In,1894,Completed
2164,471,7,2026-01-22,13:00:00,Dine-In,1289,Completed
2165,324,2,2026-04-06,13:00:00,Dine-In,802,Completed
2166,313,5,2026-05-29,13:00:00,Takeaway,1507,Completed
2167,301,9,2026-01-26,13:00:00,Dine-In,695,Completed
2168,293,24,2026-03-09,13:00:00,Dine-In,2592,Completed
2169,278,15,2026-05-15,13:00:00,Takeaway,2250,Completed
2170,472,16,2026-07-21,13:00:00,Delivery,2655,Completed
2171,151,18,2026-06-25,13:00:00,Delivery,930,Completed
2172,266,6,2026-06-18,13:00:00,Takeaway,1308,Completed
2173,377,6,2026-03-26,13:00:00,Dine-In,739,Completed
2174,441,30,2026-02-18,13:00:00,Dine-In,851,Completed
2175,244,23,2026-01-05,13:00:00,Delivery,1803,Completed
2176,103,11,2026-03-24,13:00:00,Dine-In,1954,Completed
2177,224,13,2026-04-05,13:00:00,Dine-In,611,Completed
2178,438,27,2026-06-12,13:00:00,Dine-In,2503,Completed
2179,172,10,2026-04-24,13:00:00,Dine-In,1898,Completed
2180,344,3,2026-05-05,13:00:00,Takeaway,1339,Completed
2181,333,8,2026-01-10,13:00:00,Dine-In,1123,Completed
2182,455,11,2026-05-15,13:00:00,Dine-In,1602,Completed
2183,222,4,2026-02-16,13:00:00,Dine-In,1596,Completed
2184,209,23,2026-02-22,13:00:00,Takeaway,1676,Completed
2185,494,23,2026-07-07,13:00:00,Delivery,1023,Completed
2186,145,16,2026-07-14,13:00:00,Dine-In,1544,Completed
2187,188,2,2026-01-26,13:00:00,Delivery,400,Completed
2188,423,16,2026-06-30,13:00:00,Delivery,2037,Completed
2189,429,14,2026-01-15,13:00:00,Delivery,1392,Completed
2190,368,22,2026-05-09,13:00:00,Takeaway,1848,Completed
2191,403,21,2026-05-18,13:00:00,Delivery,603,Completed
2192,447,24,2026-02-16,13:00:00,Dine-In,646,Completed
2193,49,28,2026-01-05,13:00:00,Delivery,1428,Completed
2194,160,17,2026-02-07,13:00:00,Takeaway,1966,Completed
2195,44,13,2026-05-16,13:00:00,Delivery,2197,Completed
2196,471,5,2026-01-21,13:00:00,Dine-In,1542,Completed
2197,76,12,2026-01-04,13:00:00,Delivery,1612,Completed
2198,41,10,2026-03-08,13:00:00,Dine-In,2110,Completed
2199,473,28,2026-06-12,13:00:00,Delivery,3644,Completed
2200,496,12,2026-06-04,13:00:00,Takeaway,732,Completed
2201,460,25,2026-06-13,13:00:00,Takeaway,1652,Completed
2202,480,25,2026-01-11,13:00:00,Delivery,673,Completed
2203,150,28,2026-03-15,13:00:00,Delivery,1165,Completed
2204,399,9,2026-05-26,13:00:00,Dine-In,1736,Completed
2205,47,24,2026-05-09,13:00:00,Takeaway,1566,Completed
2206,165,17,2026-06-03,13:00:00,Dine-In,1236,Completed
2207,225,20,2026-04-06,13:00:00,Takeaway,1743,Completed
2208,115,11,2026-05-30,13:00:00,Dine-In,397,Completed
2209,226,21,2026-04-30,13:00:00,Delivery,1028,Completed
2210,305,22,2026-01-24,13:00:00,Delivery,1832,Completed
2211,33,24,2026-07-10,13:00:00,Delivery,2031,Completed
2212,12,26,2026-02-24,13:00:00,Delivery,1056,Completed
2213,78,3,2026-02-25,13:00:00,Delivery,1563,Completed
2214,349,21,2026-02-06,13:00:00,Dine-In,1026,Completed
2215,393,23,2026-06-22,13:00:00,Delivery,1465,Completed
2216,199,13,2026-04-17,13:00:00,Dine-In,1507,Completed
2217,110,26,2026-05-15,13:00:00,Dine-In,1571,Completed
2218,492,27,2026-03-17,13:00:00,Takeaway,1946,Completed
2219,150,17,2026-03-14,13:00:00,Dine-In,2191,Completed
2220,440,26,2026-01-02,13:00:00,Takeaway,1274,Completed
2221,56,17,2026-05-01,13:00:00,Takeaway,2257,Completed
2222,334,16,2026-07-20,13:00:00,Delivery,1642,Completed
2223,444,12,2026-01-15,13:00:00,Dine-In,875,Completed
2224,114,3,2026-06-09,13:00:00,Dine-In,1272,Completed
2225,411,18,2026-07-04,13:00:00,Takeaway,3598,Completed
2226,186,9,2026-07-21,13:00:00,Delivery,2580,Completed
2227,45,16,2026-07-11,13:00:00,Dine-In,3249,Completed
2228,190,25,2026-07-16,13:00:00,Takeaway,945,Completed
2229,233,20,2026-02-14,13:00:00,Takeaway,807,Completed
2230,151,7,2026-07-19,13:00:00,Dine-In,2067,Completed
2231,95,11,2026-01-05,13:00:00,Delivery,1312,Completed
2232,166,27,2026-07-10,13:00:00,Delivery,1029,Completed
2233,172,13,2026-03-29,13:00:00,Delivery,1554,Completed
2234,87,10,2026-03-04,13:00:00,Dine-In,1916,Completed
2235,38,21,2026-05-07,13:00:00,Delivery,1223,Completed
2236,390,13,2026-05-01,13:00:00,Takeaway,2291,Completed
2237,477,5,2026-07-28,13:00:00,Delivery,2296,Completed
2238,9,26,2026-02-15,13:00:00,Takeaway,1849,Completed
2239,494,4,2026-05-16,13:00:00,Delivery,1377,Completed
2240,485,21,2026-06-25,13:00:00,Dine-In,637,Completed
2241,72,6,2026-01-30,13:00:00,Delivery,2528,Completed
2242,356,19,2026-06-12,13:00:00,Takeaway,1100,Completed
2243,315,23,2026-04-06,13:00:00,Dine-In,1266,Completed
2244,115,15,2026-07-06,13:00:00,Delivery,2436,Completed
2245,434,15,2026-04-18,13:00:00,Delivery,2349,Completed
2246,328,1,2026-03-23,13:00:00,Dine-In,977,Completed
2247,232,22,2026-03-18,13:00:00,Takeaway,1174,Completed
2248,358,6,2026-01-03,13:00:00,Delivery,2136,Completed
2249,395,5,2026-07-06,13:00:00,Dine-In,570,Completed
2250,371,19,2026-04-29,13:00:00,Dine-In,1045,Completed
2251,62,23,2026-04-13,13:00:00,Dine-In,2129,Completed
2252,33,25,2026-03-13,13:00:00,Takeaway,591,Completed
2253,406,8,2026-06-17,13:00:00,Delivery,2090,Completed
2254,453,5,2026-01-06,13:00:00,Delivery,859,Completed
2255,486,26,2026-04-24,13:00:00,Delivery,1493,Completed
2256,313,30,2026-05-10,13:00:00,Takeaway,1168,Completed
2257,301,12,2026-07-04,13:00:00,Delivery,2295,Completed
2258,234,25,2026-01-25,13:00:00,Takeaway,911,Completed
2259,364,25,2026-03-05,13:00:00,Delivery,601,Completed
2260,37,20,2026-04-14,13:00:00,Delivery,1703,Completed
2261,378,17,2026-06-20,13:00:00,Dine-In,1743,Completed
2262,86,14,2026-05-04,13:00:00,Dine-In,1911,Completed
2263,399,7,2026-01-24,13:00:00,Takeaway,1895,Completed
2264,8,13,2026-04-08,13:00:00,Takeaway,1311,Completed
2265,112,27,2026-01-09,13:00:00,Dine-In,1866,Completed
2266,216,10,2026-06-20,13:00:00,Takeaway,1997,Completed
2267,195,7,2026-01-11,13:00:00,Delivery,985,Completed
2268,308,1,2026-03-10,13:00:00,Delivery,1766,Completed
2269,286,7,2026-04-30,13:00:00,Dine-In,690,Completed
2270,161,5,2026-06-18,13:00:00,Takeaway,1318,Completed
2271,58,29,2026-05-31,13:00:00,Dine-In,1096,Completed
2272,103,16,2026-03-02,13:00:00,Delivery,1101,Completed
2273,495,8,2026-01-25,13:00:00,Dine-In,2064,Completed
2274,165,24,2026-07-07,13:00:00,Takeaway,1290,Completed
2275,167,15,2026-07-07,13:00:00,Delivery,1608,Completed
2276,220,8,2026-06-30,13:00:00,Dine-In,1528,Completed
2277,11,17,2026-04-09,13:00:00,Takeaway,2459,Completed
2278,476,13,2026-03-19,13:00:00,Delivery,2383,Completed
2279,262,16,2026-07-19,13:00:00,Takeaway,2184,Completed
2280,317,7,2026-07-12,13:00:00,Takeaway,1164,Completed
2281,220,15,2026-02-18,13:00:00,Takeaway,1602,Completed
2282,355,8,2026-03-08,13:00:00,Delivery,859,Completed
2283,193,20,2026-06-19,13:00:00,Takeaway,2379,Completed
2284,50,11,2026-01-30,13:00:00,Delivery,512,Completed
2285,422,23,2026-05-11,13:00:00,Dine-In,2001,Completed
2286,65,16,2026-06-23,13:00:00,Takeaway,2761,Completed
2287,210,21,2026-04-14,13:00:00,Takeaway,1440,Completed
2288,77,29,2026-03-23,13:00:00,Delivery,1134,Completed
2289,379,27,2026-07-06,13:00:00,Delivery,3852,Completed
2290,287,22,2026-03-30,13:00:00,Dine-In,1758,Completed
2291,147,8,2026-01-01,13:00:00,Takeaway,770,Completed
2292,273,6,2026-01-11,13:00:00,Delivery,1225,Completed
2293,119,15,2026-01-24,13:00:00,Dine-In,1869,Completed
2294,13,1,2026-05-24,13:00:00,Takeaway,549,Completed
2295,177,14,2026-03-18,13:00:00,Delivery,1605,Completed
2296,83,4,2026-01-15,13:00:00,Dine-In,2494,Completed
2297,122,2,2026-06-23,13:00:00,Delivery,1311,Completed
2298,69,20,2026-05-27,13:00:00,Takeaway,1301,Completed
2299,339,6,2026-07-16,13:00:00,Takeaway,925,Completed
2300,210,21,2026-04-02,13:00:00,Delivery,2562,Completed
2301,70,1,2026-03-15,13:00:00,Takeaway,1808,Completed
2302,10,13,2026-04-13,13:00:00,Delivery,385,Completed
2303,100,28,2026-05-05,13:00:00,Takeaway,1376,Completed
2304,232,7,2026-01-25,13:00:00,Takeaway,2046,Completed
2305,63,1,2026-06-22,13:00:00,Delivery,1526,Completed
2306,383,22,2026-03-05,13:00:00,Dine-In,1517,Completed
2307,98,25,2026-02-10,13:00:00,Dine-In,2190,Completed
2308,3,25,2026-06-22,13:00:00,Takeaway,2165,Completed
2309,148,22,2026-04-09,13:00:00,Dine-In,1361,Completed
2310,172,22,2026-05-13,13:00:00,Dine-In,1103,Completed
2311,297,4,2026-07-02,13:00:00,Delivery,1665,Completed
2312,293,17,2026-06-12,13:00:00,Delivery,1221,Completed
2313,363,24,2026-01-19,13:00:00,Delivery,938,Completed
2314,298,16,2026-04-07,13:00:00,Takeaway,1677,Completed
2315,86,4,2026-03-10,13:00:00,Takeaway,2089,Completed
2316,294,24,2026-05-30,13:00:00,Dine-In,1335,Completed
2317,269,9,2026-04-28,13:00:00,Dine-In,1317,Completed
2318,377,13,2026-03-08,13:00:00,Dine-In,1997,Completed
2319,215,1,2026-01-25,13:00:00,Takeaway,834,Completed
2320,242,11,2026-05-12,13:00:00,Delivery,2132,Completed
2321,39,9,2026-03-20,13:00:00,Delivery,684,Completed
2322,266,16,2026-04-10,13:00:00,Dine-In,2381,Completed
2323,46,11,2026-07-01,13:00:00,Dine-In,1325,Completed
2324,293,14,2026-02-02,13:00:00,Delivery,1982,Completed
2325,471,22,2026-06-30,13:00:00,Dine-In,1032,Completed
2326,458,27,2026-07-19,13:00:00,Delivery,1618,Completed
2327,22,27,2026-06-20,13:00:00,Takeaway,2308,Completed
2328,147,10,2026-06-23,13:00:00,Dine-In,2460,Completed
2329,136,27,2026-04-21,13:00:00,Delivery,2154,Completed
2330,231,28,2026-07-11,13:00:00,Takeaway,927,Completed
2331,171,10,2026-06-18,13:00:00,Dine-In,2840,Completed
2332,412,23,2026-01-30,13:00:00,Takeaway,1205,Completed
2333,381,20,2026-06-03,13:00:00,Takeaway,1919,Completed
2334,433,1,2026-04-19,13:00:00,Dine-In,2548,Completed
2335,432,20,2026-01-12,13:00:00,Delivery,575,Completed
2336,266,13,2026-04-15,13:00:00,Takeaway,1231,Completed
2337,280,20,2026-02-27,13:00:00,Dine-In,3185,Completed
2338,475,24,2026-07-19,13:00:00,Delivery,1533,Completed
2339,340,1,2026-06-22,13:00:00,Takeaway,1866,Completed
2340,393,18,2026-07-06,13:00:00,Delivery,1530,Completed
2341,162,9,2026-06-12,13:00:00,Dine-In,2445,Completed
2342,187,19,2026-03-11,13:00:00,Takeaway,1193,Completed
2343,128,26,2026-01-12,13:00:00,Dine-In,1341,Completed
2344,430,25,2026-04-26,13:00:00,Dine-In,1021,Completed
2345,225,6,2026-01-21,13:00:00,Delivery,1962,Completed
2346,343,30,2026-06-28,13:00:00,Takeaway,601,Completed
2347,436,25,2026-01-05,13:00:00,Dine-In,1308,Completed
2348,409,27,2026-01-14,13:00:00,Delivery,2035,Completed
2349,304,1,2026-07-02,13:00:00,Dine-In,1233,Completed
2350,467,12,2026-03-11,13:00:00,Dine-In,1869,Completed
2351,187,5,2026-07-11,13:00:00,Takeaway,2322,Completed
2352,60,21,2026-01-12,13:00:00,Dine-In,2760,Completed
2353,133,3,2026-05-26,13:00:00,Delivery,2259,Completed
2354,154,18,2026-06-22,13:00:00,Dine-In,822,Completed
2355,352,2,2026-02-12,13:00:00,Delivery,2068,Completed
2356,27,9,2026-07-15,13:00:00,Dine-In,1550,Completed
2357,249,21,2026-03-19,13:00:00,Takeaway,2660,Completed
2358,88,21,2026-07-30,13:00:00,Delivery,1515,Completed
2359,476,3,2026-04-13,13:00:00,Dine-In,2173,Completed
2360,372,14,2026-05-10,13:00:00,Dine-In,2506,Completed
2361,80,29,2026-01-21,13:00:00,Dine-In,2967,Completed
2362,430,29,2026-04-18,13:00:00,Delivery,912,Completed
2363,75,5,2026-02-21,13:00:00,Takeaway,1333,Completed
2364,278,4,2026-06-08,13:00:00,Delivery,1834,Completed
2365,102,25,2026-05-02,13:00:00,Dine-In,2377,Completed
2366,441,29,2026-03-02,13:00:00,Dine-In,790,Completed
2367,426,1,2026-04-19,13:00:00,Dine-In,2133,Completed
2368,159,19,2026-01-18,13:00:00,Takeaway,1650,Completed
2369,56,29,2026-07-30,13:00:00,Dine-In,2013,Completed
2370,261,16,2026-02-04,13:00:00,Delivery,696,Completed
2371,263,25,2026-06-28,13:00:00,Takeaway,1839,Completed
2372,333,23,2026-04-20,13:00:00,Delivery,2191,Completed
2373,140,11,2026-06-05,13:00:00,Takeaway,2198,Completed
2374,22,9,2026-05-01,13:00:00,Dine-In,2034,Completed
2375,447,15,2026-02-08,13:00:00,Takeaway,1529,Completed
2376,316,8,2026-03-09,13:00:00,Dine-In,1113,Completed
2377,156,23,2026-02-08,13:00:00,Takeaway,1502,Completed
2378,160,14,2026-05-13,13:00:00,Delivery,1301,Completed
2379,338,11,2026-06-18,13:00:00,Delivery,1120,Completed
2380,387,24,2026-07-07,13:00:00,Delivery,680,Completed
2381,3,9,2026-03-22,13:00:00,Dine-In,1814,Completed
2382,310,10,2026-01-27,13:00:00,Takeaway,2557,Completed
2383,41,18,2026-01-31,13:00:00,Dine-In,2886,Completed
2384,194,30,2026-01-23,13:00:00,Delivery,1838,Completed
2385,489,25,2026-02-27,13:00:00,Delivery,1535,Completed
2386,38,18,2026-02-25,13:00:00,Dine-In,1039,Completed
2387,388,17,2026-07-03,13:00:00,Dine-In,2151,Completed
2388,131,16,2026-05-20,13:00:00,Takeaway,1035,Completed
2389,135,18,2026-01-24,13:00:00,Takeaway,1357,Completed
2390,332,9,2026-05-06,13:00:00,Dine-In,647,Completed
2391,492,28,2026-03-06,13:00:00,Takeaway,1440,Completed
2392,423,3,2026-06-28,13:00:00,Takeaway,1456,Completed
2393,465,30,2026-03-08,13:00:00,Dine-In,2807,Completed
2394,412,26,2026-05-30,13:00:00,Dine-In,1061,Completed
2395,428,14,2026-05-20,13:00:00,Delivery,1052,Completed
2396,436,3,2026-03-09,13:00:00,Dine-In,902,Completed
2397,164,8,2026-01-11,13:00:00,Takeaway,864,Completed
2398,316,17,2026-05-03,13:00:00,Dine-In,606,Completed
2399,352,10,2026-06-14,13:00:00,Dine-In,1579,Completed
2400,195,15,2026-02-25,13:00:00,Dine-In,3100,Completed
2401,2,5,2026-07-21,13:00:00,Dine-In,1127,Completed
2402,278,16,2026-07-21,13:00:00,Delivery,1723,Completed
2403,189,27,2026-04-30,13:00:00,Dine-In,1662,Completed
2404,461,20,2026-04-16,13:00:00,Delivery,2317,Completed
2405,191,30,2026-07-29,13:00:00,Dine-In,2866,Completed
2406,485,12,2026-06-20,13:00:00,Delivery,1885,Completed
