payment_id,order_id,payment_mode,amount,payment_status,payment_date
1256,1256,Cash,2876,Paid,2026-01-10
1257,1257,Cash,1487,Paid,2026-06-07
1258,1258,Card,1952,Paid,2026-03-29
1259,1259,UPI,1554,Paid,2026-05-01
1260,1260,Card,1246,Paid,2026-01-13
1261,1261,Wallet,1337,Paid,2026-07-29
1262,1262,UPI,2434,Paid,2026-03-10
1263,1263,Wallet,2082,Paid,2026-01-10
1264,1264,UPI,1381,Paid,2026-07-10
1265,1265,Cash,787,Paid,2026-05-04
1266,1266,Cash,1972,Paid,2026-03-17
1267,1267,Wallet,1855,Paid,2026-01-20
1268,1268,Card,969,Paid,2026-01-22
1269,1269,Cash,915,Paid,2026-04-29
1270,1270,Card,872,Paid,2026-07-18
1271,1271,UPI,582,Paid,2026-02-11
1272,1272,Cash,684,Paid,2026-03-05
1273,1273,Cash,536,Paid,2026-07-06
1274,1274,Wallet,1018,Paid,2026-05-30
1275,1275,Card,1065,Paid,2026-01-14
1276,1276,Wallet,850,Paid,2026-02-06
1277,1277,Wallet,2529,Paid,2026-02-06
1278,1278,Cash,2583,Paid,2026-07-29
1279,1279,UPI,1945,Paid,2026-04-09
1280,1280,Card,1650,Paid,2026-02-09
1281,1281,UPI,886,Paid,2026-01-28
1282,1282,Cash,1090,Paid,2026-05-27
1283,1283,Wallet,1779,Paid,2026-01-27
1284,1284,UPI,1661,Paid,2026-05-08
1285,1285,Cash,1729,Paid,2026-05-08
1286,1286,Wallet,1253,Paid,2026-04-05
1287,1287,Card,1735,Paid,2026-07-18
1288,1288,Cash,2718,Paid,2026-02-16
1289,1289,Wallet,1513,Paid,2026-07-07
1290,1290,Card,1221,Paid,2026-04-17
1291,1291,Cash,2336,Paid,2026-07-25
1292,1292,Card,2202,Paid,2026-04-30
1293,1293,Cash,1901,Paid,2026-01-18
1294,1294,UPI,1202,Paid,2026-04-20
1295,1295,UPI,2309,Paid,2026-06-02
1296,1296,Wallet,1775,Paid,2026-05-06
1297,1297,UPI,2029,Paid,2026-02-18
1298,1298,Cash,1797,Paid,2026-06-20
1299,1299,Cash,808,Paid,2026-06-06
1300,1300,Card,1563,Paid,2026-04-27
1301,1301,UPI,679,Paid,2026-01-14
1302,1302,Cash,1220,Paid,2026-02-20
1303,1303,UPI,388,Paid,2026-03-11
1304,1304,UPI,623,Paid,2026-01-25
1305,1305,Card,857,Paid,2026-06-03
1306,1306,Wallet,1705,Paid,2026-06-29
1307,1307,Wallet,966,Paid,2026-07-04
1308,1308,Wallet,1302,Paid,2026-07-13
1309,1309,UPI,1090,Paid,2026-06-10
1310,1310,Wallet,2312,Paid,2026-07-13
1311,1311,Card,2124,Paid,2026-04-16
1312,1312,Wallet,3263,Paid,2026-01-15
1313,1313,Cash,1721,Paid,2026-03-26
1314,1314,UPI,919,Paid,2026-05-15
1315,1315,UPI,746,Paid,2026-07-29
1316,1316,Card,1634,Paid,2026-03-01
1317,1317,UPI,2278,Paid,2026-06-13
1318,1318,UPI,397,Paid,2026-04-19
1319,1319,UPI,990,Paid,2026-02-05
1320,1320,Cash,2914,Paid,2026-06-11
1321,1321,UPI,2311,Paid,2026-01-26
1322,1322,Cash,1621,Paid,2026-07-24
1323,1323,Cash,1925,Paid,2026-02-12
1324,1324,Wallet,914,Paid,2026-06-26
1325,1325,Card,1362,Paid,2026-06-29
1326,1326,Wallet,574,Paid,2026-05-21
1327,1327,Card,2121,Paid,2026-05-01
1328,1328,Wallet,2319,Paid,2026-07-14
1329,1329,UPI,822,Paid,2026-06-23
1330,1330,Card,2201,Paid,2026-07-01
1331,1331,UPI,363,Paid,2026-04-01
1332,1332,Cash,1150,Paid,2026-02-16
1333,1333,UPI,1456,Paid,2026-06-15
1334,1334,UPI,738,Paid,2026-06-03
1335,1335,UPI,1800,Paid,2026-05-16
1336,1336,UPI,941,Paid,2026-04-16
1337,1337,Card,1117,Paid,2026-03-08
1338,1338,Cash,2212,Paid,2026-07-21
1339,1339,UPI,2569,Paid,2026-03-04
1340,1340,UPI,2202,Paid,2026-04-26
1341,1341,Cash,979,Paid,2026-05-28
1342,1342,UPI,1979,Paid,2026-06-25
1343,1343,Wallet,2935,Paid,2026-04-06
1344,1344,Card,1196,Paid,2026-07-14
1345,1345,UPI,2126,Paid,2026-01-31
1346,1346,Card,1879,Paid,2026-06-01
1347,1347,Cash,2120,Paid,2026-02-07
1348,1348,UPI,1334,Paid,2026-07-08
1349,1349,Card,2926,Paid,2026-04-30
1350,1350,Wallet,2024,Paid,2026-03-08
1351,1351,UPI,1042,Paid,2026-01-07
1352,1352,Card,700,Paid,2026-01-09
1353,1353,Card,1996,Paid,2026-03-13
1354,1354,Wallet,993,Paid,2026-07-18
1355,1355,Card,1134,Paid,2026-02-14
1356,1356,Card,984,Paid,2026-01-08
1357,1357,Card,2158,Paid,2026-03-20
1358,1358,Cash,1471,Paid,2026-04-17
1359,1359,UPI,867,Paid,2026-01-16
1360,1360,UPI,739,Paid,2026-06-21
1361,1361,Wallet,890,Paid,2026-02-15
1362,1362,Card,2658,Paid,2026-01-13
1363,1363,Card,1783,Paid,2026-02-06
1364,1364,Card,1890,Paid,2026-05-07
1365,1365,Cash,937,Paid,2026-04-11
1366,1366,Wallet,1833,Paid,2026-06-29
1367,1367,Wallet,2412,Paid,2026-04-03
1368,1368,Cash,3098,Paid,2026-04-21
1369,1369,Wallet,1113,Paid,2026-06-20
1370,1370,Cash,2153,Paid,2026-05-23
1371,1371,Card,412,Paid,2026-05-31
1372,1372,Cash,1024,Paid,2026-07-11
1373,1373,Card,1419,Paid,2026-03-25
1374,1374,Cash,2410,Paid,2026-03-01
1375,1375,Wallet,2756,Paid,2026-05-17
1376,1376,Wallet,2195,Paid,2026-01-16
1377,1377,Cash,1755,Paid,2026-03-26
1378,1378,Wallet,1187,Paid,2026-06-09
1379,1379,Wallet,1913,Paid,2026-01-07
1380,1380,Wallet,682,Paid,2026-05-29
1381,1381,Card,1288,Paid,2026-07-12
1382,1382,Card,1447,Paid,2026-05-28
1383,1383,Card,2504,Paid,2026-03-19
1384,1384,Wallet,1202,Paid,2026-01-13
1385,1385,Wallet,1714,Paid,2026-02-11
1386,1386,Card,1360,Paid,2026-04-22
1387,1387,Card,1115,Paid,2026-06-28
1388,1388,Cash,1521,Paid,2026-03-27
1389,1389,Card,1499,Paid,2026-01-06
1390,1390,UPI,2397,Paid,2026-01-03
1391,1391,UPI,2073,Paid,2026-04-27
1392,1392,Cash,2028,Paid,2026-01-30
1393,1393,Wallet,1673,Paid,2026-05-27
1394,1394,Cash,1212,Paid,2026-07-02
1395,1395,Card,2319,Paid,2026-06-20
1396,1396,Wallet,1464,Paid,2026-01-24
1397,1397,Wallet,1870,Paid,2026-04-12
1398,1398,UPI,873,Paid,2026-02-22
1399,1399,Cash,1220,Paid,2026-06-25
1400,1400,Cash,2179,Paid,2026-02-21
1401,1401,Wallet,928,Paid,2026-01-16
1402,1402,Card,1607,Paid,2026-04-07
1403,1403,Wallet,2149,Paid,2026-01-01
1404,1404,UPI,1290,Paid,2026-01-10
1405,1405,UPI,1536,Paid,2026-03-22
1406,1406,UPI,978,Paid,2026-06-25
1407,1407,UPI,1037,Paid,2026-03-30
1408,1408,Cash,2403,Paid,2026-04-08
1409,1409,Cash,3024,Paid,2026-07-18
1410,1410,UPI,896,Paid,2026-05-25
1411,1411,Card,1104,Paid,2026-06-01
1412,1412,Card,1848,Paid,2026-06-27
1413,1413,Cash,2209,Paid,2026-07-27
1414,1414,Wallet,1314,Paid,2026-03-21
1415,1415,UPI,2174,Paid,2026-02-09
1416,1416,Wallet,1698,Paid,2026-06-28
1417,1417,Cash,2097,Paid,2026-01-03
1418,1418,UPI,2330,Paid,2026-07-07
1419,1419,Card,2043,Paid,2026-05-26
1420,1420,Card,789,Paid,2026-01-26
1421,1421,UPI,1464,Paid,2026-04-29
1422,1422,Cash,2696,Paid,2026-04-26
1423,1423,UPI,1486,Paid,2026-01-22
1424,1424,Cash,1605,Paid,2026-03-24
1425,1425,Card,1444,Paid,2026-01-30
1426,1426,UPI,1540,Paid,2026-07-11
1427,1427,Cash,2497,Paid,2026-01-07
1428,1428,Wallet,2040,Paid,2026-01-25
1429,1429,UPI,1941,Paid,2026-06-13
1430,1430,UPI,1711,Paid,2026-06-18
1431,1431,Card,1651,Paid,2026-05-12
1432,1432,Card,1456,Paid,2026-02-23
1433,1433,UPI,941,Paid,2026-01-24
1434,1434,Wallet,1824,Paid,2026-05-05
1435,1435,Wallet,1420,Paid,2026-03-06
1436,1436,UPI,1806,Paid,2026-04-13
1437,1437,Cash,1111,Paid,2026-03-06
1438,1438,Card,1828,Paid,2026-02-07
1439,1439,Wallet,2906,Paid,2026-03-23
1440,1440,Wallet,2236,Paid,2026-04-10
1441,1441,Card,384,Paid,2026-03-01
1442,1442,Card,1690,Paid,2026-01-25
1443,1443,Card,1804,Paid,2026-06-21
1444,1444,Wallet,847,Paid,2026-01-22
1445,1445,Card,2535,Paid,2026-05-20
1446,1446,UPI,1058,Paid,2026-01-04
1447,1447,Cash,1528,Paid,2026-06-11
1448,1448,Card,2777,Paid,2026-03-08
1449,1449,Card,2473,Paid,2026-07-06
1450,1450,Cash,882,Paid,2026-04-04
1451,1451,Cash,1954,Paid,2026-07-23
1452,1452,Wallet,1062,Paid,2026-07-03
1453,1453,Card,1226,Paid,2026-07-15
1454,1454,Cash,2039,Paid,2026-01-05
1455,1455,Cash,1052,Paid,2026-06-08
1456,1456,Card,2842,Paid,2026-06-28
1457,1457,UPI,2338,Paid,2026-01-11
1458,1458,Wallet,2736,Paid,2026-07-04
1459,1459,Cash,2445,Paid,2026-02-14
1460,1460,Wallet,1861,Paid,2026-01-08
1461,1461,Wallet,963,Paid,2026-05-22
1462,1462,Wallet,3273,Paid,2026-04-14
1463,1463,Wallet,1692,Paid,2026-05-27
1464,1464,UPI,708,Paid,2026-01-10
1465,1465,Cash,1281,Paid,2026-07-21
1466,1466,UPI,1618,Paid,2026-07-17
1467,1467,Card,878,Paid,2026-02-12
1468,1468,UPI,1440,Paid,2026-04-09
1469,1469,Wallet,724,Paid,2026-02-24
1470,1470,UPI,1467,Paid,2026-01-02
1471,1471,Cash,1019,Paid,2026-03-16
1472,1472,Card,1070,Paid,2026-02-23
1473,1473,Card,2995,Paid,2026-03-03
1474,1474,Cash,1240,Paid,2026-04-13
1475,1475,Wallet,1068,Paid,2026-05-31
1476,1476,UPI,2715,Paid,2026-01-16
1477,1477,Card,817,Paid,2026-06-27
1478,1478,Wallet,1330,Paid,2026-07-13
1479,1479,Cash,1949,Paid,2026-07-25
1480,1480,Cash,2950,Paid,2026-03-08
1481,1481,UPI,1669,Paid,2026-06-06
1482,1482,Cash,1626,Paid,2026-01-03
1483,1483,UPI,1675,Paid,2026-02-07
1484,1484,Card,1847,Paid,2026-07-27
1485,1485,Cash,2240,Paid,2026-03-13
1486,1486,Cash,2886,Paid,2026-05-12
1487,1487,Wallet,1579,Paid,2026-05-01
1488,1488,UPI,811,Paid,2026-02-10
1489,1489,UPI,1578,Paid,2026-06-02
1490,1490,Wallet,898,Paid,2026-07-14
1491,1491,Card,1632,Paid,2026-01-27
1492,1492,UPI,1575,Paid,2026-05-28
1493,1493,Wallet,1918,Paid,2026-05-11
1494,1494,UPI,692,Paid,2026-07-05
1495,1495,Wallet,704,Paid,2026-07-18
1496,1496,Card,1547,Paid,2026-05-30
1497,1497,Card,2122,Paid,2026-04-17
1498,1498,Cash,1355,Paid,2026-03-12
1499,1499,Wallet,762,Paid,2026-06-04
1500,1500,Wallet,1518,Paid,2026-03-25
1501,1501,Card,1134,Paid,2026-02-25
1502,1502,Wallet,1410,Paid,2026-03-26
1503,1503,Wallet,1112,Paid,2026-06-15
1504,1504,UPI,1602,Paid,2026-06-23
1505,1505,Wallet,1196,Paid,2026-01-19
1506,1506,UPI,1572,Paid,2026-07-23
1507,1507,Wallet,1002,Paid,2026-06-03
1508,1508,Card,955,Paid,2026-05-31
1509,1509,Wallet,786,Paid,2026-03-11
1510,1510,Card,2682,Paid,2026-02-14
1511,1511,Wallet,2879,Paid,2026-05-06
1512,1512,Cash,1303,Paid,2026-03-10
1513,1513,Card,1221,Paid,2026-03-23
1514,1514,UPI,2059,Paid,2026-01-20
1515,1515,UPI,1124,Paid,2026-02-07
1516,1516,Wallet,3271,Paid,2026-02-19
1517,1517,Cash,2069,Paid,2026-03-26
1518,1518,Card,611,Paid,2026-07-12
1519,1519,Card,1180,Paid,2026-05-24
1520,1520,UPI,1557,Paid,2026-03-14
1521,1521,Card,1737,Paid,2026-04-10
1522,1522,Wallet,2642,Paid,2026-03-29
1523,1523,UPI,1741,Paid,2026-02-26
1524,1524,UPI,780,Paid,2026-04-10
1525,1525,Cash,1165,Paid,2026-01-08
1526,1526,Wallet,1397,Paid,2026-06-17
1527,1527,Card,1681,Paid,2026-06-12
1528,1528,UPI,2471,Paid,2026-05-30
1529,1529,Cash,1343,Paid,2026-05-09
1530,1530,UPI,468,Paid,2026-02-17
1531,1531,Cash,2985,Paid,2026-04-09
1532,1532,Wallet,2080,Paid,2026-04-02
1533,1533,Cash,2712,Paid,2026-01-23
1534,1534,Wallet,911,Paid,2026-04-27
1535,1535,Cash,2041,Paid,2026-04-07
1536,1536,Card,1203,Paid,2026-04-28
1537,1537,Wallet,568,Paid,2026-02-16
1538,1538,Card,933,Paid,2026-02-05
1539,1539,UPI,2672,Paid,2026-02-12
1540,1540,Cash,1286,Paid,2026-02-19
1541,1541,Wallet,2403,Paid,2026-04-06
1542,1542,Cash,1123,Paid,2026-07-29
1543,1543,Card,2272,Paid,2026-07-06
1544,1544,Wallet,1374,Paid,2026-03-24
1545,1545,Cash,940,Paid,2026-03-26
1546,1546,Wallet,1289,Paid,2026-02-26
1547,1547,Wallet,628,Paid,2026-07-03
1548,1548,UPI,1372,Paid,2026-07-09
1549,1549,Wallet,1634,Paid,2026-06-18
1550,1550,UPI,800,Paid,2026-07-04
1551,1551,Wallet,1064,Paid,2026-05-26
1552,1552,Card,2075,Paid,2026-05-24
1553,1553,Cash,789,Paid,2026-05-11
1554,1554,Wallet,1209,Paid,2026-07-26
1555,1555,Card,1443,Paid,2026-03-24
1556,1556,Card,783,Paid,2026-02-19
1557,1557,Card,2000,Paid,2026-06-30
1558,1558,Cash,554,Paid,2026-02-09
1559,1559,Card,1762,Paid,2026-04-05
1560,1560,Cash,2109,Paid,2026-05-09
1561,1561,Card,1311,Paid,2026-02-14
1562,1562,Wallet,1964,Paid,2026-05-20
1563,1563,Card,1367,Paid,2026-07-15
1564,1564,UPI,2065,Paid,2026-07-04
1565,1565,UPI,2057,Paid,2026-04-27
1566,1566,Card,932,Paid,2026-01-30
1567,1567,Wallet,1320,Paid,2026-02-17
1568,1568,Cash,1241,Paid,2026-06-29
1569,1569,UPI,1523,Paid,2026-06-06
1570,1570,Cash,1236,Paid,2026-01-23
1571,1571,Card,2169,Paid,2026-02-26
1572,1572,Wallet,2053,Paid,2026-04-06
1573,1573,Wallet,1422,Paid,2026-05-04
1574,1574,Cash,1613,Paid,2026-06-03
1575,1575,Cash,1102,Paid,2026-01-31
1576,1576,Cash,1499,Paid,2026-05-08
1577,1577,Card,1396,Paid,2026-07-15
1578,1578,Card,1479,Paid,2026-01-12
1579,1579,Cash,1370,Paid,2026-01-04
1580,1580,Cash,1704,Paid,2026-03-03
1581,1581,Wallet,1455,Paid,2026-06-26
1582,1582,Wallet,1564,Paid,2026-02-13
1583,1583,Card,852,Paid,2026-06-16
1584,1584,Card,2218,Paid,2026-04-21
1585,1585,Card,1899,Paid,2026-05-31
1586,1586,Cash,1554,Paid,2026-02-03
1587,1587,UPI,1260,Paid,2026-01-24
1588,1588,Card,2500,Paid,2026-05-05
1589,1589,UPI,968,Paid,2026-06-17
1590,1590,UPI,1648,Paid,2026-03-07
1591,1591,Wallet,718,Paid,2026-02-01
1592,1592,UPI,2287,Paid,2026-07-26
1593,1593,Card,2111,Paid,2026-03-08
1594,1594,UPI,623,Paid,2026-04-15
1595,1595,Wallet,1714,Paid,2026-03-27
1596,1596,Card,1474,Paid,2026-03-23
1597,1597,UPI,1284,Paid,2026-02-24
1598,1598,Cash,631,Paid,2026-02-20
1599,1599,UPI,2583,Paid,2026-05-09
1600,1600,Card,658,Paid,2026-04-21
1601,1601,Card,2030,Paid,2026-02-28
1602,1602,Wallet,1548,Paid,2026-03-29
1603,1603,UPI,1457,Paid,2026-04-10
1604,1604,UPI,1045,Paid,2026-03-14
1605,1605,Wallet,1413,Paid,2026-06-23
1606,1606,UPI,930,Paid,2026-01-10
1607,1607,UPI,1668,Paid,2026-05-15
1608,1608,Card,489,Paid,2026-01-11
1609,1609,Wallet,2715,Paid,2026-07-11
1610,1610,Card,334,Paid,2026-05-13
1611,1611,UPI,1798,Paid,2026-02-22
1612,1612,Cash,840,Paid,2026-07-08
1613,1613,Cash,967,Paid,2026-04-14
1614,1614,Wallet,1845,Paid,2026-06-10
1615,1615,UPI,976,Paid,2026-04-21
1616,1616,Wallet,1977,Paid,2026-04-21
1617,1617,Card,2009,Paid,2026-04-15
1618,1618,UPI,1281,Paid,2026-06-13
1619,1619,UPI,1189,Paid,2026-07-01
1620,1620,Cash,2809,Paid,2026-05-13
1621,1621,UPI,1895,Paid,2026-06-25
1622,1622,Wallet,1619,Paid,2026-01-07
1623,1623,Wallet,616,Paid,2026-07-27
1624,1624,Cash,1341,Paid,2026-01-07
1625,1625,Wallet,1432,Paid,2026-03-02
1626,1626,Wallet,2164,Paid,2026-07-10
1627,1627,Cash,1547,Paid,2026-02-03
1628,1628,UPI,876,Paid,2026-05-21
1629,1629,UPI,1633,Paid,2026-01-06
1630,1630,Wallet,1056,Paid,2026-03-22
1631,1631,Wallet,1320,Paid,2026-03-07
1632,1632,Card,937,Paid,2026-01-30
1633,1633,Wallet,531,Paid,2026-05-09
1634,1634,Wallet,1534,Paid,2026-03-28
1635,1635,UPI,2414,Paid,2026-03-10
1636,1636,Card,1611,Paid,2026-01-15
1637,1637,Cash,2063,Paid,2026-03-02
1638,1638,Wallet,1960,Paid,2026-03-20
1639,1639,Cash,2020,Paid,2026-05-25
1640,1640,Wallet,2261,Paid,2026-04-10
1641,1641,UPI,1185,Paid,2026-06-23
1642,1642,Cash,2299,Paid,2026-07-28
1643,1643,Card,1618,Paid,2026-02-14
1644,1644,Cash,1847,Paid,2026-06-05
1645,1645,Card,628,Paid,2026-03-06
1646,1646,Cash,3678,Paid,2026-06-21
1647,1647,Cash,3031,Paid,2026-03-22
1648,1648,UPI,585,Paid,2026-06-01
1649,1649,Cash,779,Paid,2026-06-17
1650,1650,Cash,1295,Paid,2026-06-22
1651,1651,UPI,1745,Paid,2026-06-07
1652,1652,Card,574,Paid,2026-07-12
1653,1653,UPI,840,Paid,2026-01-05
1654,1654,Cash,1617,Paid,2026-07-07
1655,1655,Wallet,1678,Paid,2026-05-27
1656,1656,Card,3120,Paid,2026-07-10
1657,1657,UPI,1090,Paid,2026-07-28
1658,1658,Cash,1563,Paid,2026-07-22
1659,1659,Wallet,1858,Paid,2026-07-02
1660,1660,UPI,1021,Paid,2026-03-20
1661,1661,UPI,1306,Paid,2026-01-10
1662,1662,UPI,1470,Paid,2026-01-07
1663,1663,Card,506,Paid,2026-03-17
1664,1664,Cash,2031,Paid,2026-02-08
1665,1665,UPI,2130,Paid,2026-04-29
1666,1666,Card,1606,Paid,2026-06-11
1667,1667,Card,1044,Paid,2026-03-30
1668,1668,Cash,939,Paid,2026-07-23
1669,1669,Wallet,1338,Paid,2026-01-15
1670,1670,Wallet,1706,Paid,2026-06-11
1671,1671,Cash,1958,Paid,2026-04-12
1672,1672,Cash,1523,Paid,2026-03-31
1673,1673,UPI,2361,Paid,2026-03-06
1674,1674,Wallet,1736,Paid,2026-02-16
1675,1675,Wallet,633,Paid,2026-06-09
1676,1676,Cash,1265,Paid,2026-04-16
1677,1677,Card,1090,Paid,2026-02-04
1678,1678,Wallet,1393,Paid,2026-05-13
1679,1679,Card,451,Paid,2026-06-15
1680,1680,Wallet,1252,Paid,2026-07-17
1681,1681,Card,787,Paid,2026-05-19
1682,1682,Cash,1904,Paid,2026-01-27
1683,1683,UPI,1131,Paid,2026-03-25
1684,1684,Cash,1764,Paid,2026-04-22
1685,1685,Wallet,2053,Paid,2026-01-04
1686,1686,UPI,419,Paid,2026-01-14
1687,1687,Cash,1227,Paid,2026-04-29
1688,1688,Wallet,900,Paid,2026-05-31
1689,1689,UPI,1418,Paid,2026-06-13
1690,1690,Card,1237,Paid,2026-07-16
1691,1691,Card,1066,Paid,2026-05-20
1692,1692,Wallet,1806,Paid,2026-01-31
1693,1693,Card,1310,Paid,2026-05-09
1694,1694,Cash,1804,Paid,2026-07-17
1695,1695,UPI,586,Paid,2026-05-08
1696,1696,Card,1364,Paid,2026-07-19
1697,1697,UPI,2480,Paid,2026-06-01
1698,1698,Wallet,1244,Paid,2026-06-28
1699,1699,Card,2182,Paid,2026-05-08
1700,1700,Card,2335,Paid,2026-05-22
1701,1701,Cash,1070,Paid,2026-05-01
1702,1702,Card,1032,Paid,2026-07-11
1703,1703,Wallet,1705,Paid,2026-02-15
1704,1704,Card,1052,Paid,2026-01-03
1705,1705,Card,1885,Paid,2026-03-01
1706,1706,Cash,1202,Paid,2026-04-24
1707,1707,Wallet,1085,Paid,2026-06-20
1708,1708,Cash,1032,Paid,2026-02-28
1709,1709,Wallet,2377,Paid,2026-03-16
1710,1710,UPI,1449,Paid,2026-06-26
1711,1711,Cash,1734,Paid,2026-01-27
1712,1712,Wallet,1280,Paid,2026-04-06
1713,1713,Card,1048,Paid,2026-07-16
1714,1714,Card,1761,Paid,2026-01-20
1715,1715,Wallet,1875,Paid,2026-05-17
1716,1716,Wallet,2211,Paid,2026-03-10
1717,1717,Card,2207,Paid,2026-01-17
1718,1718,UPI,1496,Paid,2026-05-17
1719,1719,UPI,2628,Paid,2026-01-04
1720,1720,Card,1777,Paid,2026-03-24
1721,1721,UPI,1009,Paid,2026-03-08
1722,1722,Cash,1846,Paid,2026-06-13
1723,1723,Cash,786,Paid,2026-03-18
1724,1724,Wallet,1005,Paid,2026-05-17
1725,1725,Cash,822,Paid,2026-04-05
1726,1726,Card,2518,Paid,2026-02-28
1727,1727,UPI,2489,Paid,2026-05-21
1728,1728,Card,1422,Paid,2026-03-05
1729,1729,Card,1302,Paid,2026-03-09
1730,1730,UPI,1060,Paid,2026-01-28
1731,1731,Wallet,2353,Paid,2026-05-15
1732,1732,UPI,1021,Paid,2026-02-07
1733,1733,Card,1124,Paid,2026-03-20
1734,1734,Wallet,660,Paid,2026-03-22
1735,1735,Cash,1756,Paid,2026-06-01
1736,1736,Cash,2757,Paid,2026-03-27
1737,1737,UPI,1939,Paid,2026-01-09
1738,1738,Card,2328,Paid,2026-04-30
1739,1739,Cash,2219,Paid,2026-03-27
1740,1740,Wallet,1446,Paid,2026-03-08
1741,1741,UPI,1052,Paid,2026-07-04
1742,1742,Cash,1840,Paid,2026-01-17
1743,1743,Card,2028,Paid,2026-06-24
1744,1744,Wallet,2517,Paid,2026-03-02
1745,1745,Cash,2108,Paid,2026-05-31
1746,1746,Cash,950,Paid,2026-05-01
1747,1747,UPI,1486,Paid,2026-06-14
1748,1748,Wallet,1795,Paid,2026-03-21
1749,1749,UPI,537,Paid,2026-05-21
1750,1750,Cash,2318,Paid,2026-04-10
1751,1751,Card,979,Paid,2026-05-22
1752,1752,Cash,1081,Paid,2026-02-18
1753,1753,Cash,1216,Paid,2026-07-07
1754,1754,Card,1330,Paid,2026-01-25
1755,1755,Cash,1080,Paid,2026-03-08
1756,1756,Wallet,1679,Paid,2026-01-20
1757,1757,Wallet,1194,Paid,2026-04-13
1758,1758,Cash,3542,Paid,2026-07-27
1759,1759,Cash,1479,Paid,2026-06-27
1760,1760,UPI,1781,Paid,2026-02-13
1761,1761,Wallet,849,Paid,2026-06-13
1762,1762,Card,1799,Paid,2026-05-01
1763,1763,Card,1965,Paid,2026-06-08
1764,1764,Wallet,1249,Paid,2026-01-07
1765,1765,Card,2103,Paid,2026-06-25
1766,1766,UPI,689,Paid,2026-05-27
1767,1767,Card,1329,Paid,2026-02-12
1768,1768,Wallet,1660,Paid,2026-01-08
1769,1769,Wallet,1513,Paid,2026-05-13
1770,1770,Cash,1276,Paid,2026-01-07
1771,1771,Cash,1444,Paid,2026-02-09
1772,1772,UPI,1654,Paid,2026-01-19
1773,1773,UPI,1374,Paid,2026-02-19
1774,1774,Wallet,1530,Paid,2026-05-08
1775,1775,Card,1519,Paid,2026-02-13
1776,1776,Card,1129,Paid,2026-06-08
1777,1777,UPI,3478,Paid,2026-02-21
1778,1778,Card,2479,Paid,2026-03-03
1779,1779,Card,1491,Paid,2026-04-14
1780,1780,UPI,433,Paid,2026-04-06
1781,1781,Card,414,Paid,2026-03-30
1782,1782,Cash,2416,Paid,2026-03-03
1783,1783,Card,1261,Paid,2026-01-20
1784,1784,Card,2160,Paid,2026-07-14
1785,1785,Card,1158,Paid,2026-05-14
1786,1786,Cash,1476,Paid,2026-03-13
1787,1787,Wallet,1155,Paid,2026-02-25
1788,1788,Card,1328,Paid,2026-01-05
1789,1789,Wallet,1068,Paid,2026-07-10
1790,1790,Wallet,2637,Paid,2026-02-15
1791,1791,Cash,1473,Paid,2026-04-21
1792,1792,Cash,1882,Paid,2026-04-09
1793,1793,Card,1405,Paid,2026-02-20
1794,1794,Cash,1615,Paid,2026-06-18
1795,1795,Cash,1158,Paid,2026-01-09
1796,1796,Wallet,2509,Paid,2026-07-05
1797,1797,UPI,1480,Paid,2026-06-24
1798,1798,UPI,1890,Paid,2026-02-07
1799,1799,Cash,1318,Paid,2026-03-12
1800,1800,Wallet,1185,Paid,2026-07-05
1801,1801,Wallet,1211,Paid,2026-06-21
1802,1802,Wallet,1794,Paid,2026-01-25
1803,1803,UPI,2160,Paid,2026-04-25
1804,1804,Cash,2226,Paid,2026-05-20
1805,1805,Wallet,2317,Paid,2026-06-23
1806,1806,Cash,2549,Paid,2026-07-11
1807,1807,Card,2000,Paid,2026-04-11
1808,1808,Card,961,Paid,2026-04-13
1809,1809,UPI,1575,Paid,2026-06-02
1810,1810,Wallet,3127,Paid,2026-01-26
1811,1811,Wallet,1457,Paid,2026-01-25
1812,1812,Card,1644,Paid,2026-05-20
1813,1813,Card,1477,Paid,2026-06-25
1814,1814,Cash,1658,Paid,2026-05-09
1815,1815,Card,2556,Paid,2026-01-20
1816,1816,UPI,1592,Paid,2026-05-03
1817,1817,Card,591,Paid,2026-03-30
1818,1818,Wallet,2877,Paid,2026-04-03
1819,1819,Cash,2130,Paid,2026-07-18
1820,1820,Cash,1073,Paid,2026-05-24
1821,1821,UPI,2739,Paid,2026-04-08
1822,1822,Cash,1336,Paid,2026-02-20
1823,1823,UPI,1527,Paid,2026-02-11
1824,1824,Wallet,1630,Paid,2026-03-11
1825,1825,Wallet,1978,Paid,2026-04-11
1826,1826,Wallet,1312,Paid,2026-04-16
1827,1827,UPI,2067,Paid,2026-05-27
1828,1828,UPI,763,Paid,2026-07-26
1829,1829,Wallet,2232,Paid,2026-03-02
1830,1830,Wallet,870,Paid,2026-07-14
1831,1831,Cash,1790,Paid,2026-06-28
1832,1832,Card,1224,Paid,2026-07-08
1833,1833,Card,1906,Paid,2026-06-27
1834,1834,Card,3093,Paid,2026-06-18
1835,1835,Card,716,Paid,2026-04-04
1836,1836,Card,1654,Paid,2026-05-01
1837,1837,Card,693,Paid,2026-06-02
1838,1838,UPI,2622,Paid,2026-07-06
1839,1839,Cash,1018,Paid,2026-07-11
1840,1840,Card,601,Paid,2026-06-28
1841,1841,Card,2583,Paid,2026-06-26
1842,1842,Card,2096,Paid,2026-07-26
